task_id,composition,formation_energy_per_atom
mp-1097345,MnVOs2,3.7497884425000017
mp-1221555,MnVP2,-0.6802928198214282
mp-766980,MnVP2(HO5)2,-2.249065260311607
mp-777435,MnVP2(O4F)2,-2.5657016491161224
mp-864983,MnVRu2,-0.16012010250000053
mp-1221701,MnVS2,-0.9336653920312504
mp-1221584,MnVSb,0.11041741666666738
mp-542478,MnVSbO6,-2.164603332051112
mp-29026,MnWN2,-0.4180204824400011
mp-19407,MnWO4,-2.2216732926600016
mp-11503,MnZn,0.0723547325000009
mp-1180589,MnZn(Br2O3)2,-0.4871190513300003
mp-1221557,MnZn(CrS2)4,-1.1009716105357146
mp-1221602,MnZn(FeO2)4,-1.9396931104257136
mp-1221562,MnZn(GaSe2)4,-0.600357888125
mp-1043445,MnZn(GeO3)2,-2.0621122623459995
mp-1221721,MnZn(InS2)4,-0.9586107572023812
mp-1043523,MnZn(Si2O5)2,-2.8836859949037503
mp-1171226,MnZn(SiO3)2,-2.738546050846
mp-1211205,MnZn10(B4Rh9)2,-0.40498263711711735
mp-1210567,MnZn13,-0.012594976071428373
mp-1096030,MnZn2Co,2.0472253100000004
mp-1047090,MnZn2IrO6,-1.559935015846
mp-1029354,MnZn2N3,-0.20544350993999907
mp-1095878,MnZn2Pt,1.7184079775
mp-1093837,MnZn2Rh,2.0310227950000006
mvc-13424,MnZn2SbO6,-1.8261620623460004
mp-1181196,MnZn2Si(HO3)2,-2.1190484411000003
mp-1180274,MnZn2SiO6,-2.1887761938460004
mp-1047316,MnZn2WO6,-1.986298498846
mp-11504,MnZn3,-0.0204099487499998
mp-1221561,MnZn3(CrSe2)8,-0.5686285572321432
mp-1221586,MnZn3(FeO2)8,-1.9013345434271431
mp-1222690,MnZn3(MoO5)9,-1.1028354950381032
mp-1221534,MnZn3S4,-1.0627028026562502
mp-1222103,MnZn4(IO3)10,-1.091641415410223
mp-774024,MnZn4O5,-1.8266260647210004
mp-1221530,MnZn4S5,-1.0800690715312509
mp-1221515,MnZn4Se5,-0.6473412012968751
mp-1221663,MnZn5(BO5)2,-2.0393898562107404
mp-1042806,MnZnAs2O7,-1.8184802738372727
mvc-5763,MnZnAsO5,-1.83449567152625
mp-1186003,MnZnAu2,-0.14116407124999952
mp-1042652,MnZnBiO5,-1.5081070110574997
mp-1221520,MnZnCdTe3,-0.3313678549999999
mp-1093596,MnZnCo2,2.5305617212500007
mvc-3477,MnZnF4,-2.7353537684533324
mvc-14335,MnZnF5,-2.6808278695585708
mvc-15848,MnZnF6,-2.5595479266375
mp-1201453,MnZnH22C5N10(Cl2O3)2,-0.9482545250753062
mp-864985,MnZnIr2,-0.18728457624999967
mp-1186005,MnZnNi2,-0.1578956037500001
mvc-8316,MnZnNiP2O9,-2.121835082606837
mp-1046085,MnZnO2,-1.7587111827400002
mp-770583,MnZnO3,-1.8186567629420003
mp-1048260,MnZnP2O7,-2.516482588772338
mp-1046651,MnZnPO5,-2.2786808774191067
mp-1186001,MnZnPd2,-0.3952460412499992
mp-1186015,MnZnPt2,-0.4544874337499989
mp-864987,MnZnRh2,-0.3001985337499997
mp-1221502,MnZnS2,-0.98910775828125
mp-1221529,MnZnS4,-0.8310170793749995
mp-1221500,MnZnSe2,-0.5399191755468742
mp-1221523,MnZnSe4,-0.2964965365624999
mp-1046626,MnZnSiO5,-2.26413969277625
mp-1221497,MnZnTe2,-0.27067051374999984
mp-1221521,MnZnTe4,-0.12843542499999985
mp-1104471,Mo(Br2N)2,1.1186656650342859
mp-25082,Mo(CO)6,-0.9002110565384615
mp-626577,Mo(HO2)2,-1.7200474088914282
mp-1190250,Mo(NCl2)3,0.5742106178299998
mp-1205766,Mo(NCl3)2,0.10436700396444426
mp-1180351,Mo(NO2)2,-0.2795148938942863
mp-1198436,Mo(NO4)2,-1.2663273686145449
mp-542766,Mo(PO3)3,-2.578488409565017
mp-695772,Mo(PO3)4,-2.4943632049159667
mp-504210,Mo(PO3)5,-2.397617272236394
mp-704210,Mo(PO4)2,-2.3671192699350656
mp-25070,Mo(RhO3)2,-1.5571933319444444
mp-1193682,Mo(S2N)2,1.131079723427142
mp-1205799,Mo(SI)2,-0.5125384356250002
mp-568726,Mo(SeCl6)2,-0.9745863724205004
mp-1041534,Mo(WO4)2,-2.0753161113636365
mp-1025689,Mo(WS3)2,-1.276048649375001
mp-1025787,Mo(WSe3)2,-0.5952906268402782
mp-1212469,Mo12PH13O40,-1.1703400662758012
mp-600535,Mo12PH24C6N3O40,-1.464636724054219
mp-1224483,Mo12PN3O61,-0.3349769686432832
mp-1204131,Mo12PO40,-1.9603024453234497
mp-1199271,Mo12PO46,-1.5416923659261506
mp-1221884,Mo13O33,-2.019465588070652
mp-530081,Mo15N16,-0.5418521317122583
mp-1200386,Mo15Pb2Se19,-0.4827633509244791
mp-1224355,Mo15Pb3Se19,-0.4806617272508441
mp-31257,Mo15S19,-1.0108397756525738
mp-570170,Mo15Se19,-0.4966217295082721
mp-557234,Mo17O47,-2.0417272514648435
mp-1194088,Mo2(NCl3)3,0.00933289453714232
mp-540082,Mo2(PO4)3,-2.4980790000840347
mp-1210708,Mo21S8,-0.28898666387930977
mp-542454,Mo2As3,-0.26450738099999993
mp-1221513,Mo2As3P,-0.3042635278571429
mp-744843,Mo2AsH18C6NO12,-0.5603875099385001
mp-1221509,Mo2AsP3,-0.4406929285714287
mp-1552,Mo2C,-0.1029362345833332
mp-704608,Mo2C3S2(Cl5O)2,-0.9947182609592108
mp-1180910,Mo2C4NO7,-0.8557287924021425
mp-1197895,Mo2C5N3O14,-0.7664000248287491
mp-1182454,Mo2C8Br8N2O3,0.8348635352821736
mp-1221519,Mo2CN,-0.3532040802824987
mp-690522,Mo2Cl4O,-1.2157331320414286
mp-653062,Mo2Cl8O,-1.3021076908936369
mp-657308,Mo2H12C4N2O15,-0.6002154979128567
mp-600515,Mo2H26C8N2O5F6,-0.943068851117754
mp-626813,Mo2H2O7,-1.7207970478172732
mp-743952,Mo2H3(CO2)4,-1.12960648593294
mp-744853,Mo2H5C5N3O14,-0.6917058686720677
mp-1181051,Mo2H9C2NO7,-0.8903563214861906
mp-626138,Mo2HO6,-1.850280041791112
mp-1221512,Mo2Ir2C,0.4691957942499997
mp-27953,Mo2N,-0.35661891912666616
mp-1180397,Mo2N2O7,-0.9419209189554544
mp-1080195,Mo2N3,-0.29746872842799943
mp-1196295,Mo2N3O4F5,-0.6655344311135717
mp-1236949,Mo2N5Cl9O,0.3805614813241179
mp-542135,Mo2NCl7,-1.21811344252
mp-1180983,Mo2NO7,-1.380852994863001
mp-1221492,Mo2O,1.2425077195833345
mvc-912,Mo2O3,-1.60867762675
mvc-4607,Mo2O5,-2.02499424875
mp-1180296,Mo2O7,-1.5092636565277775
mp-1197674,Mo2P2NO11,-1.6097713236197313
mp-540142,Mo2P2O11,-2.3262861062023803
mp-1040930,Mo2P2O9,-2.4298412165796703
mp-566222,Mo2P2PbO12,-2.303913954516808
mp-32108,Mo2P3O11,-2.5149148575111613
mp-585184,Mo2P3O13,-2.4243369597321425
mp-1221571,Mo2P3O14,-2.038128172312029
mp-705127,Mo2P3Pb2BrO15,-2.11124672685559
mp-1205052,Mo2P4C14SNCl4,1.0218736617094646
mp-1221698,Mo2P4O15,-2.4781487089200684
mp-1204412,Mo2PbSe2O11,-1.7113225300585937
mp-1221577,Mo2PdRh2,-0.00227030300000024
mp-1221484,Mo2Rh,-0.03151161999999985
mp-1221499,Mo2RuSe4,-0.5719234534821435
mp-1627,Mo2S3,-1.0809287164374992
mp-1210552,Mo2S4N,-0.05675204123285685
mp-28037,Mo2SBr2,-0.8254073331458329
mp-1026980,Mo2Se3S,-0.8186902791406254
mp-1221485,Mo2SeS3,-1.140137473463542
mp-1025748,Mo2W(Se2S)2,-0.8553444536111117
mp-1026023,Mo2W(SeS2)2,-1.06829193482639
mp-1186090,Mo2W2O5,-0.34064136736111233
mp-1025922,Mo2WS6,-1.2902720560416678
mp-1025905,Mo2WSe6,-0.6323201901736107
mp-1041702,Mo3(AsO4)4,-1.7230924982608702
mp-626751,Mo3(HO5)2,-1.7443882373159991
mp-1180361,Mo3(NO5)2,-1.3355300701506658
mp-32120,Mo3(PO4)4,-2.455781047546583
mp-1025819,Mo3(Se2S)2,-0.8701529313888893
mp-1221501,Mo3(SeS)2,-0.7847147386160722
mp-1025988,Mo3(SeS2)2,-1.0820190514930559
mp-1221944,Mo3As2O15,-1.6689525006874997
mp-1180391,Mo3Br6O,-0.3627360556250004
mp-1221473,Mo3C2,0.04228693849999985
mp-1181015,Mo3C7Br3NCl3O7,-0.457198927381666
mp-1193014,Mo3C8S13N2,0.3948023662472119
mp-1180460,Mo3C8Se13N2,0.6853136351354338
mp-1201837,Mo3Cl4O9,-0.5671677105806241
mp-1202450,Mo3Cl7O4,-0.6866873821657141
mp-975814,Mo3H,0.8628368053450011
mp-1202049,Mo3H12C4NO10,-0.9948828399440004
mp-1221927,Mo3H20C8S13N2,-0.3023235697820103
mp-677542,Mo3H24C8S13N2,-0.4923151428890498
mp-744073,Mo3H8C4SN2Cl6O7,-1.1672723222126609
mp-744213,Mo3H9Br3(ClO)4,-0.9953244491573908
mp-744197,Mo3H9I3(ClO)4,-0.9714781092660859
mp-975905,Mo3I,0.9773247624999994
mp-1120,Mo3Ir,-0.07784177625000055
mp-673252,Mo3N2,0.13800263504800087
mp-680300,Mo3N2Cl11,-1.16608706597625
mp-1238416,Mo3N2O11,-0.3115737395943752
mp-1180281,Mo3O10,-1.6821319482692303
mp-1173004,Mo3O8,-1.802261904545454
mp-801,Mo3Os,0.016440933750001108
mp-10004,Mo3P,-0.3381884705357141
mp-1047920,Mo3P3O13,-2.417268827246241
mp-704436,Mo3P5Pb3O23,-2.4009085138813018
mp-1186014,Mo3Pd,0.12617976750000182
mp-1221504,Mo3PdPtN,-0.34285360747999744
mp-1232,Mo3Pt,-0.09313129999999956
mp-570666,Mo3Pt2N,-0.414163446646666
mp-1222254,Mo3S13N2O,-0.4248839530959205
mp-29231,Mo3S3Br,-0.9672697081696424
mp-2164,Mo3S4,-1.0534604844642863
mp-640341,Mo3S7Cl4,-1.2100753254626784
mp-1200502,Mo3Se(NO6)2,-0.9417280462974301
mp-1045211,Mo3Se2ClO8,-1.4191549118176785
mp-21021,Mo3Se4,-0.5109589791964281
mp-1027729,Mo3W(Se3S)2,-0.807522811640626
mp-1027051,Mo3W(SeS)4,-0.9639273917187516
mp-1027795,Mo3W(SeS3)2,-1.1266078901302083
mp-1027569,Mo3WS8,-1.2940934552083343
mp-1028420,Mo3WSe8,-0.6417827490625001
mp-1221488,Mo4C3,0.09745962910714312
mp-1212007,Mo4H2N2O13,-1.302990539678571
mp-744579,Mo4H8N2O13,-1.5509859903692584
mp-989179,Mo4HS8,-0.8966805162399998
mp-1221469,Mo4Ir,0.2101116719999993
mp-1203927,Mo4N2O15,-1.3394187115957144
mp-1195886,Mo4O11,-2.044000769083333
mp-637219,Mo4O5,-1.3150775126388892
mp-1047895,Mo4O9,-1.9773085470192309
mp-21833,Mo4P3,-0.545885386632653
mp-705562,Mo4P5O24,-2.374121235627705
mp-504259,Mo4P9O32,-2.442182571761905
mp-1221461,Mo4Ru,0.11319646499999862
mp-705844,Mo5(O4F)3,-2.1908529151785
mp-1180972,Mo5N4O17,-1.1114020752219231
mp-650908,Mo5PbO8,-1.6319799769642844
mp-1181808,Mo6H10N2Cl14O,-0.9332408872075756
mp-744413,Mo6H20Cl14O9,-1.1437367918222452
mp-1199757,Mo6H24C8N2O19,-1.0586419052608471
mp-1211112,Mo6H2N2Cl14O,-0.4412121069555997
mp-1200940,Mo6N2Cl14O,-0.2501166409413046
mp-1221507,Mo6NO18,-1.7037026729952005
mp-1221608,Mo6Pb(SeS)4,-0.7326515400416658
mp-649327,Mo6PbBr14,-0.7348102058333336
mp-583553,Mo6PbCl14,-1.368580772768571
mp-569225,Mo6PbI14,-0.4343237855952375
mp-555066,Mo6PbS8,-1.011534924166667
mp-22721,Mo6PbSe8,-0.5007359185833328
mp-673645,Mo7S8,-0.9190852968333332
mp-1182606,Mo8N6O31,-0.5623810601784448
mp-579184,Mo8O23,-2.0390476250403218
mp-27413,Mo8P5,-0.4839157300549448
mp-1181063,Mo8P6O49,-1.4182681421286842
mp-1211933,Mo8P9Br(N3O14)4,-0.8742142240447168
mp-604773,Mo8P9H56N12ClO56,-1.5947579256607447
mp-990086,Mo9HS18,-1.1132892422051799
mp-565530,Mo9O25,-2.0395292547426465
mp-706490,Mo9O26,-2.034931238214286
mp-638048,Mo9Se11,-0.4846141229765621
mp-9998,MoAs,-0.22223655250000007
mp-1337,MoAs2,-0.2464797716666661
mp-505127,MoAs2O7,-1.7770964951249997
mvc-5626,MoAsO5,-1.6827228898214284
mp-29555,MoBr2,-0.6874808227777776
mp-23312,MoBr3,-0.5783591425000001
mp-1198730,MoBr5N2O,0.706166202387778
mp-2305,MoC,-0.07489422937499945
mp-566582,MoC3S2Cl7O,-0.823394565246072
mp-1210779,MoC4(O2F3)2,-1.7143782851426663
mp-1201209,MoC4IO4,-0.7510703190000001
mp-1197329,MoC8N4Cl7,0.6564741071329998
mp-620029,MoCl2,-1.3234145946733331
mp-1221455,MoCl2O,-1.6005030094425
mp-1204581,MoCl2O3,-1.062563531086667
mp-22853,MoCl3,-1.2693190324449999
mp-25062,MoCl3O,-1.4610843452060005
mp-569005,MoCl4,-1.285575240608
mp-505000,MoCl4O,-1.3223538407150002
mp-29147,MoCl5,-1.2818078852166674
mp-1196724,MoCl5O,-1.0553576578642858
mp-1221487,MoCl6,-1.2342035508895235
mp-557539,MoF3,-2.8637400521424983
mp-1116906,MoF4,-2.723448398951999
mp-555649,MoF5,-2.7116631368249995
mp-557259,MoF6,-2.6591556613771425
mp-24417,MoH,0.4083192331900003
mp-1198270,MoH12C2(N3O2)2,-0.8695813316087992
mp-1205118,MoH12C2(S2N)2,-0.5526663197357141
mp-1201772,MoH12C4S2(BrO2)2,-0.6785722094625999
mp-744776,MoH12N3O3F5,-1.3306942395429164
mp-743954,MoH12N3O5F3,-1.1040805519958323
mp-742819,MoH12Pd(NO)4,-0.9549108608163634
mp-1200993,MoH14C6N2(O2F)2,-0.8261855574248275
mp-705911,MoH17C5(NO)4,-0.6096314561229039
mp-868119,MoH18C5(NO)4,-0.670734218935312
mp-601369,MoH2(CO2)2,-1.1463264760822212
mp-743614,MoH2Cl2O3,-1.5261461978137498
mp-735476,MoH2N2Cl5O,-0.13229453041363695
mp-744439,MoH4O5,-1.625725055760499
mp-744702,MoH6NO3F2,-1.5522558586715378
mp-1194494,MoH8(NO2)2,-1.176817515581333
mp-1199487,MoH8(S2N)2,-0.7043171369980001
mp-743587,MoH8N2O5F2,-1.0390107215194446
mp-25087,MoH8S2(NO)2,-0.9018072802896672
mp-1221516,MoHO3,-1.7803852774739994
mp-1198690,MoI2,-0.38584832555555537
mp-864733,MoI3,0.027861548750000242
mp-11481,MoIr,-0.3183893400000013
mp-11482,MoIr3,-0.32110986999999896
mp-1221426,MoIr4,-0.0598754900000003
mp-1047086,MoIrO6,-1.4892769946875006
mp-2811,MoN,-0.5523092143150006
mp-1080193,MoN2,-0.12168297325333315
mp-1204886,MoN2Cl5O,0.2079200339099998
mp-1199664,MoN2O3F2,-0.8061465854237504
mp-23396,MoNCl3,-1.0842139094320005
mp-510536,MoO2,-2.1501774558333318
mp-1180203,MoO4,-1.1539613809999998
mp-1180190,MoO5,-0.6691247252083331
mp-504575,MoOF4,-2.581944281418332
mp-1221418,MoOs,0.07807442750000071
mp-1080023,MoOs(PbO3)2,-1.5801507102499992
mp-219,MoP,-0.6499842260714281
mp-566590,MoP(Cl3O)2,-1.546320973920286
mp-1887,MoP2,-0.5136512180952373
mp-1197741,MoP2H18(C3Cl)2,-0.3387896217143348
mp-582976,MoP2NCl12,-1.1654330145803569
mp-504290,MoP2O7,-2.5523523180535705
mp-566397,MoP2PbO8,-2.464669215565477
mp-1186023,MoP3,0.3996195233928575
mp-567152,MoP3Pb2O11,-2.4732138341281504
mp-11508,MoP4,-0.3299098107142854
mp-1180604,MoP4C13O2,1.6445468510089298
mp-643086,MoP4C5S3O5,-0.7032287692088289
mp-1196957,MoP4H36(C6Cl)2,-0.3532288927347529
mp-1199686,MoP4H38C13(NCl)4,-0.3987833373428344
mp-697734,MoP4O13,-2.332484488045636
mp-567661,MoPCl5O3,-1.6121561592192857
mp-652001,MoPCl8O,-1.3731116772248055
mp-23397,MoPCl9,-1.200486250134805
mp-745159,MoPH3O7,-1.9757086268127368
mp-617599,MoPN(Cl3O)2,-1.286275424462078
mp-649091,MoPNCl6O,-1.1977390036582858
mp-1180366,MoPNO7,-1.6210152760772858
mp-1048896,MoPO4,-2.2986231170238085
mp-1104182,MoPO5,-2.4164167647704082
mp-1189600,MoPO7,-1.4357542873214284
mp-1103150,MoPRh,-0.5876059557142845
mp-22451,MoPRu,-0.5203339315476209
mp-1065115,MoPb,0.9785010300000004
mp-25071,MoPb2O5,-1.8865646951562496
mp-1186019,MoPb3,0.7488677424999999
mp-566692,MoPb3Cl2O5,-1.8062034425245448
mp-652366,MoPb5O8,-1.7009748515178569
mp-1211099,MoPbO2,-1.130973064374999
mp-1186106,MoPbO3,-1.78735542875
mp-25054,MoPbO4,-2.0005330366666656
mp-1196979,MoPbSeO6,-1.7487562990104166
mp-1221413,MoPd,0.05187719999999985
mp-1206704,MoPd2,-0.09842684666666676
mp-1221431,MoPd2Rh,-0.076301795
mp-1221429,MoPd3,-0.049824902500000164
mp-1221442,MoPd4,-0.04044279200000034
mp-1221430,MoPdRu2,0.07876996999999973
mp-1221443,MoPdRuRh,-0.037030173750000735
mp-999502,MoPt,-0.3174175849999994
mp-952,MoPt2,-0.3805407766666657
mp-631576,MoPt2Br,0.5217467724999993
mp-1221420,MoPt3,-0.17410168499999926
mp-12595,MoRh,-0.1865503849999985
mp-30787,MoRh3,-0.23974801125000056
mp-1202582,MoRhN5ClO4,0.412811184986668
mp-1221386,MoRu,0.06992648750000008
mp-975834,MoRu3,-0.05225940374999993
mp-1434,MoS2,-1.3062956760416675
mp-27866,MoS2Cl3,-1.1897270025675006
mp-558183,MoS2N2Cl5,-0.8260912899185001
mp-1239169,MoS3,-0.7193740080468753
mp-559303,MoS3(NCl4)2,-0.8317331348591074
mp-1211453,MoS6,0.6385816665178575
mp-1222494,MoS6N,-0.09569922271937514
mp-554769,MoSBr,-0.9808282105208336
mp-1210546,MoSCl,-1.2937413991075009
mp-699535,MoSCl7O,-1.1371802225632497
mp-1205247,MoSF4,-2.2173755879287502
mp-1210554,MoSI,-0.8238752321875005
mp-579128,MoSO6,-1.9400524286328131
mp-1186027,MoSe,0.1174420357031254
mp-683684,MoSe2Cl4O,-1.0586621579971869
mp-573045,MoSeCl7O,-1.1495263817663754
mp-1221404,MoSeS,-0.9776681992187513
mp-560907,MoSeS2Cl5,-1.0562370381131945
mp-1221387,MoW,0.002662064999999103
mp-1023955,MoW(SeS)2,-0.9527963175520842
mp-1025740,MoW2(Se2S)2,-0.8184142880555562
mp-1025824,MoW2(SeS2)2,-1.0531980170486122
mp-1028642,MoW3(Se3S)2,-0.7525777999739584
mp-1028947,MoW3(SeS)4,-0.926208460885416
mp-1030520,MoW3(SeS3)2,-1.1044306917968747
mp-1029246,MoW3S8,-1.2725098952083336
mp-1028823,MoW3Se8,-0.5861536098958334
mp-1221393,MoWC2,-0.10016682937500043
mp-1116820,MoWO6,-2.0835188359375003
mp-1023954,MoWS4,-1.2832366910416664
mp-1028541,MoWSe3S,-0.7800785174739578
mp-1221402,MoWSe4,-0.6142422490625007
mp-1026975,MoWSeS3,-1.1152813951302096
mp-1210764,N2F,-0.07256341823333183
mp-1221446,N2O,-0.4470462920033332
mp-616407,N2O3,-0.607427732202001
mp-504769,N2O5,-0.7291607272871425
mp-1095181,N3Cl,0.2998292049000009
mp-1188944,N4Cl,0.6039467759440008
mp-1180808,N4O9,-0.2511895096746151
mp-1057084,NCl,1.9806901121800005
mp-1193689,NCl2O11,-0.3188906826892851
mp-540572,NCl3,-0.04021243845666689
mp-505727,NClO,-0.5246707256299997
mp-1091418,NClO2,0.8114503642150006
mp-754712,NClO3,-0.7251066193780005
mp-1192449,NClO4,0.3942222907266668
mp-27774,NClO6,-0.5749169172675002
mp-556500,NClOF4,-1.0822162745214283
mp-1067139,NF,0.18038515071499986
mp-1180208,NF2,-0.4717516124200003
mp-31000,NO,-0.1718205430649995
mp-2789,NO2,-0.8246280927377777
mp-1204579,NO3,-0.6723570238762502
mp-1180345,NO4,-0.14984706547599985
mp-1180438,NO6,-0.02709410034000013
mp-29966,NOF,-0.9676620341066666
mp-1197347,Na(AsO2)2,-1.6252216514285711
mp-1180233,Na(AsO3)2,-1.607796255000001
mp-1147644,Na(AuO2)2,-0.7274664100000007
mp-776332,Na(BH)5,-0.3157517772893925
mp-978278,Na(BH)6,-0.3983522126323076
mp-780705,Na(Bi3O5)4,-1.5583447590909094
mp-777268,Na(BiO2)2,-1.5923849453571424
mp-557976,Na(CO)2,-1.2955469240000013
mp-561309,Na(CO)3,-1.2304879242857143
mp-675013,Na(Ce2Se3)4,-1.7978184418154768
mp-510559,Na(CoO2)2,-1.4786759724285707
mp-1221438,Na(CoO2)3,-1.3873755062500008
mp-690313,Na(CoO2)8,-0.6311815209999998
mp-1238825,Na(CrS2)2,-1.1730516412500012
mp-8607,Na(Cu2Sb)2,-0.09636848785714236
mp-758835,Na(Cu3O4)2,-1.0140809389999996
mp-505090,Na(CuO)2,-1.13062926
mp-29069,Na(CuS)4,-0.6707064545833334
mp-766058,Na(Fe2O3)4,-1.7422925811904773
mp-764628,Na(FeO2)2,-1.762673874285715
mp-19844,Na(FeSb3)4,-0.07810925911764809
mp-1194038,Na(GaAu2)2,-0.2831887557142859
mp-1103729,Na(GeAs)6,-0.0855538719230767
mp-1104707,Na(GeP)3,-0.17056598520408126
mp-37312,Na(La2Se3)4,-1.979785227767857
mp-28612,Na(LiSi2)3,-0.13073271299999972
mp-976925,Na(Mg4Al3)4,-0.0009264956896553963
mp-1191832,Na(Mo2O3)2,-1.5521728711363625
mp-1221810,Na(Mo2O7)2,-1.4923967048684197
mp-1104133,Na(Mo3Se4)2,-0.5865998549166667
mp-1213541,Na(MoO2)3,0.28203975675000026
mp-1186069,Na(MoSe)3,-0.6247949993973206
mp-675301,Na(NO)2,-0.3901227064519993
mp-677548,Na(NO2)2,-0.4622795363942842
mp-1221421,Na(Nb3S4)2,-1.4445628065000002
mp-1221416,Na(Nb3Se4)2,-0.8574404149166668
mp-1221437,Na(Nb3Te4)2,-0.4662846256666664
mp-1221395,Na(NbS2)2,-1.5047984687500011
mp-1221396,Na(NbSe2)2,-0.9264701813392852
mp-34472,Na(Nd2Se3)4,-1.8423292025297613
mp-1176434,Na(NiO2)2,-0.9999976982142859
mp-555792,Na(OsO3)2,-1.5628474102777783
mp-34713,Na(Pr2Se3)4,-1.845618487767857
mp-542675,Na(RhO2)2,-1.4052731207142852
mp-1193175,Na(RuO2)2,-1.4891980510714289
mp-1210521,Na(RuO2)4,-1.444869165
mp-1210547,Na(SO3)2,-1.810337130069445
mp-36235,Na(ScI3)2,-1.2499665327777778
mp-1180273,Na(SeO3)2,-1.2083923371875005
mp-1204479,Na(SeO3)4,-0.977885427316177
mp-1210861,Na(SiO2)3,-2.8443389908750007
mp-1212197,Na(SiO2)6,-3.051611011842105
mp-1180340,Na(SiO4)2,-1.4118246702272723
mp-36711,Na(Sm2Se3)4,-1.827210256577381
mp-1207281,Na(SmS2)3,0.5293388163124995
mp-1206865,Na(SmSe2)3,0.8576782925937497
mp-1207373,Na(SmTe2)3,0.9931268727499998
mp-9378,Na(SnAs)2,-0.2512506309999999
mp-756229,Na(SnO2)2,-1.9507081092857133
mp-1210697,Na(SrAs)4,-0.9766353752777776
mp-976892,Na(TeMo)3,-0.4010473485714284
mp-1221415,Na(Ti3Se4)2,-1.1813815395833331
mp-1221427,Na(V3S4)2,-1.3694699791666665
mp-676586,Na(VS2)2,-1.349767410178572
mp-1221454,Na(VSe2)2,-0.8106011213392859
mp-762040,Na(WO3)10,-2.192013849817074
mp-1221440,Na(WO3)2,-2.182940920833333
mp-1221403,Na(WO3)3,-2.1918424097115383
mp-761363,Na(WO3)9,-2.1931945313175683
mp-1212318,Na(YbSe2)3,0.4474467573437505
mp-568580,Na10(Ga2Sn)3,-0.1951860507894736
mp-767914,Na10(WO3)13,-2.1716838446572586
mp-1221784,Na10B18H6O35,-2.5755182973256527
mp-555606,Na10Be4Si4O17,-2.7334723174642868
mp-30252,Na10CaSn12,-0.26788310119565256
mp-616702,Na10Co4O9,-1.5181378257065214
mp-638558,Na10EuSn12,-0.2780835776086956
mp-37749,Na10Fe4O9,-1.5770912789673914
mp-778825,Na10Mn2O9,-1.6473973206271428
mp-38089,Na10Mn4O9,-1.6603866804386949
mp-1221463,Na10NbGaAs6,-0.4737358730555552
mp-1222050,Na10Sn4Au13,-0.3652827118518519
mp-30253,Na10SrSn12,-0.26966474347826125
mp-581956,Na10U8W5O44,-2.9246071451492544
mp-1201524,Na10US6O29,-2.124008241644023
mp-18062,Na10YbSn12,-0.27187993260869525
mp-36165,Na10Zn4O9,-1.6455377341847826
mp-720670,Na10Zn7Sn7H24(S13O6)2,-1.2321788622965701
mp-677336,Na10Zr6Si7(PO18)2,-3.1437248192505853
mp-1211117,Na11(CoO2)13,-1.4714446641499996
mp-1223388,Na11(Ru4O9)4,-1.547566838253969
mp-761612,Na11(WO3)13,-2.177352117202381
mp-1196557,Na11B21(BrO18)2,-2.711133366785714
mp-1222188,Na11B21(ClO18)2,-2.737260586164571
mp-686371,Na11La7Th2Ti20O60,-3.4357874697333317
mp-765610,Na11Mn13O32,-1.8757124054907133
mp-765653,Na11Mn24O48,-1.9416264403378305
mp-1173870,Na11N7O16,-0.7658062668135289
mp-532249,Na11Ti10O21,-2.7685110798313484
mp-761068,Na11Ti8(PO4)12,-2.8448621948613635
mp-1221506,Na11TiNb2Si4(PO13)2,-2.794528881270704
mp-1210688,Na11TiNb2Si4P2(O12F)2,-2.879424871920269
mp-1221508,Na11TiNb2Si4P2O25F,-2.876210094638964
mp-504540,Na11U5O16,-2.6942127478125
mp-677528,Na11Zr8Si7P5O48,-3.1518780796925867
mp-1200359,Na12(CuO2)7,-1.3739135962878786
mp-1180708,Na12B26O45,-2.7630572582479926
mp-1221962,Na12Ca3Fe2(SiO3)12,-2.8955535536538464
mp-1225321,Na12DyY3H48(CO5)12,-1.8481314214982352
mp-1194939,Na12Mn3S6(O3F)8,-2.453427373335377
mp-1199501,Na12MnCu2H16(SO4)8,-1.823414599526479
mp-756093,Na12NbO7,-1.5782715889375003
mp-645945,Na12SnGe8,-0.1595316504761907
mp-721012,Na13Ca7S12(ClO16)3,-2.533066018265422
mp-532575,Na13Ca7S12(O16F)3,-2.615044578250844
mp-720360,Na13Ca7S12Cl(O24F)2,-2.58818291183
mp-695559,Na13Ca7S12Cl2O48F,-2.548729828300724
mp-1221917,Na13Mn5(SiO3)12,-2.747460214315151
mp-768107,Na13Ni11O24,-1.2052557017708334
mp-757603,Na13Ti24O54,-3.2109872826648367
mp-695390,Na13Zr7Si5P7O48,-3.0477813617500003
mp-695515,Na13Zr8Si9(PO16)3,-3.1543157202645498
mp-1173848,Na14(WO3)19,-2.1517031441249994
mp-31008,Na14Al4O13,-2.2763354040725807
mp-27559,Na14Cd2O9,-1.4849992880500005
mp-853264,Na14Co2O9,-1.4763435324500005
mp-778419,Na14Cu2O9,-1.36145027685
mp-1176424,Na14Fe2O9,-1.52015900885
mp-1222228,Na14Mg9(P2O7)8,-2.8306491874135338
mp-540734,Na14Mn2O9,-1.5725166037267997
