task_id,composition,band_gap
mp-570218,LiBeH3,4.8256
mp-706611,LiBeH4NF4,6.5775
mp-721303,LiBeH5(NF2)2,5.6924
mp-560581,LiBeH8CNOF4,5.5732
mp-29463,LiBeN,2.6858000000000004
mp-1180551,LiBeNF4,2.9164000000000003
mp-9915,LiBeP,1.1585
mp-1100398,LiBeSb,1.0111999999999997
mp-1176797,LiBi(BO3)2,1.3388
mp-504354,LiBi(PO3)4,5.1177
mp-559893,LiBi(PdO2)2,0.4459999999999997
mp-1211195,LiBi(WO4)2,2.4043
mp-504151,LiBi2(PO4)3,0.5400999999999999
mp-768754,LiBi2(SO4)3,0.6097000000000001
mp-768636,LiBi2BO5,1.731800000000001
mp-758810,LiBi2P3O11,3.4454
mp-759653,LiBi2PO6,2.7156
mp-768150,LiBi3(BrO2)2,2.5094000000000003
mp-754206,LiBi3(ClO2)2,2.7135
mp-775430,LiBi3(IO2)2,1.7552
mp-759396,LiBi3(P3O10)2,3.9787
mp-26173,LiBi3(PO5)2,3.3957
mp-768997,LiBi3O5,1.9094
mp-768774,LiBi4B3O11,3.4960000000000004
mp-759254,LiBi4P7O24,3.8214
mp-778009,LiBi6B3O14,2.4456999999999995
mp-768795,LiBiB2O5,3.2734
mp-770759,LiBiCSO7,3.6945
mp-1211242,LiBiF2,0.2522000000000002
mp-28567,LiBiF4,4.8473
mp-27419,LiBiF6,2.5394
mp-28253,LiBiO2,2.0370000000000004
mp-29077,LiBiO3,0.1445000000000003
mp-26129,LiBiP2O7,3.9644
mp-1103060,LiBrN,1.6605
mp-1378,LiC,3.2727
mp-1190940,LiC2N3,4.6672
mp-935266,LiC2NO6,1.6159999999999999
mp-1206066,LiC2O5,0.4908999999999999
mp-557395,LiC2S2N(O2F3)2,5.9283
mp-1196643,LiC2S2NO5F6,1.5898
mp-1204247,LiC4OF9,6.0741999999999985
mp-1222792,LiC6N9Cl,0.055400000000000005
mp-30057,LiCN,5.5313
mp-1222426,LiCNO,4.802899999999998
mp-1180803,LiCO2,0.4129
mp-636952,LiCS(OF)3,6.5704
mp-569282,LiCa10MgSb9,0.9226
mp-1211639,LiCa11Sb9,0.8044000000000002
mp-1097380,LiCa2Ag,0.6468
mp-1222411,LiCa2CuN2,1.0307999999999995
mp-1211085,LiCa2FeN2,0.4604000000000004
mp-1104693,LiCa2HC3,1.3156
mp-570850,LiCa2InGe2,0.0043999999999995145
mp-1202461,LiCa2Mn2Si5HO15,3.4059
mp-766983,LiCa2Nb3O10,2.0222
mp-774479,LiCa2Ta3O10,2.1736
mp-1191787,LiCa3OsO6,0.8375999999999997
mp-6342,LiCa3RuO6,0.3111000000000001
mp-1020056,LiCa3Si2N5,2.4392000000000005
mp-677136,LiCa3Zr3TaO12,3.9394
mp-6799,LiCa4(BN2)3,2.1934
mp-1202682,LiCa7(GeH)3,0.7113999999999998
mp-686484,LiCa9Mg(PO4)7,4.7063
mp-567344,LiCa9Mn(PO4)7,4.2642000000000015
mp-1020107,LiCaAl3N4,3.0163
mp-6134,LiCaAlF6,7.6448
mp-1020031,LiCaAlN2,2.7797
mp-1095289,LiCaAs,1.1086999999999998
mp-1093673,LiCaAu2,0.03790000000000005
mp-561237,LiCaBO3,5.040100000000002
mp-569501,LiCaBi,0.5790000000000002
mp-565468,LiCaCrF6,4.0967
mp-1017626,LiCaF3,6.7418
mp-1176820,LiCaFe3SnO8,1.9693
mp-12829,LiCaGaF6,6.4003
mp-570948,LiCaGaN2,2.1319
mp-1079935,LiCaH3,2.5179
mp-1020108,LiCaMgSiN3,2.8374
mp-31468,LiCaN,1.3784999999999998
mp-559584,LiCaNiF6,2.3521
mp-1211088,LiCaP,1.3983999999999996
mp-721067,LiCaP3H8O13,5.2237
mp-16804,LiCaPO4,5.1799
mp-1096537,LiCaPb2,0.12670000000000006
mp-40186,LiCaPrTeO6,3.3167
mp-961723,LiCaRh,0.2530999999999999
mp-16264,LiCaSb,0.6443000000000003
mp-39511,LiCaTa2O6F,3.6629
mp-1097074,LiCaTl2,0.045600000000000314
mp-632402,LiCaUF8,0.3838999999999999
mp-1211094,LiCaVF6,2.5579
mp-697926,LiCd2HSe2O7,3.5104
mp-1097218,LiCd2In,0.014800000000000146
mp-1093818,LiCd2Ir,0.10380000000000013
mp-1202839,LiCd4(GeO3)5,0.5273000000000001
mp-24405,LiCd4Ge5HO15,1.8714
mp-556786,LiCdPO4,3.2172
mp-1199613,LiCe(C2O5)2,0.19520000000000004
mp-1205078,LiCe(PO3)4,0.19450000000000056
mp-1211203,LiCe(WO4)2,0.052299999999999784
mp-1195868,LiCeF5,2.2880000000000003
mp-20428,LiCeGe2,0.0005999999999994897
mp-1040143,LiCeMg30O32,0.04190000000000005
mp-768198,LiCePCO7,1.2363
mp-31367,LiClO2,2.6926
mp-30301,LiClO4,5.7447
mp-18939,LiCo(CO)4,4.0429
mp-585194,LiCo(PO3)3,0.000199999999999978
mp-540495,LiCo(PO3)4,1.3499
mp-705372,LiCo(PO3)5,0.014900000000000024
mp-774464,LiCo(SO4)2,0.6606000000000001
mp-773761,LiCo(SiO3)2,1.7109999999999999
mp-25483,LiCo(WO4)2,1.0885000000000002
mp-763318,LiCo2(BO3)2,0.8924000000000001
mp-763537,LiCo2(CO3)3,0.4303999999999999
mp-763593,LiCo2(CO3)4,0.2785000000000001
mp-1101526,LiCo2(PO3)5,3.0064
mp-767242,LiCo2(PO4)2,0.005400000000000071
mp-770593,LiCo2(SO4)3,0.4129
mp-763620,LiCo2C2O7,1.19
mp-767908,LiCo2CuO6,0.1994999999999998
mp-774305,LiCo2NiO6,0.6084
mp-765718,LiCo2OF3,2.0858
mp-780316,LiCo2OF5,0.8738
mp-1013953,LiCo2P2O9,0.04780000000000007
mp-25660,LiCo2P3O10,2.7489000000000003
mp-41701,LiCo2P4H3O14,2.7545
mp-31575,LiCo2P5O16,1.1541
mp-849697,LiCo3(OF3)2,0.5433
mp-849520,LiCo3(SiO4)2,0.005200000000000093
mp-764144,LiCo3OF5,2.4994
mp-585397,LiCo3P3O11,2.568
mp-776676,LiCo3P4O15,0.6998000000000001
mp-585224,LiCo5(P2O7)4,0.0060999999999999934
mp-763930,LiCo5O3F5,1.4278
mp-764055,LiCo5O7F,0.33919999999999995
mp-24861,LiCoAsO4,2.2041000000000004
mp-773219,LiCoB2O5,1.162
mp-766795,LiCoBO3,2.8023
mp-1238728,LiCoBP2H2O11,0.0121
mp-1180698,LiCoC8(N2O3)4,0.29289999999999994
mp-763148,LiCoCO4,0.9274
mp-773196,LiCoCSO7,0.6872
mp-1222564,LiCoCuF6,0.064
mp-764370,LiCoF3,2.7313
mp-555047,LiCoF4,1.9285
mp-763507,LiCoGeO4,1.3635
mp-600348,LiCoH24C8(N2O3)4,2.6831
mp-763245,LiCoH8(CO5)2,0.6846000000000001
mp-780159,LiCoH8(SO6)2,1.0009
mp-942704,LiCoHSO5,2.7223999999999995
mp-1222369,LiCoNiF6,1.5163
mp-24850,LiCoO2,2.1503000000000005
mp-780318,LiCoOF2,0.27779999999999994
mp-31535,LiCoP2O7,0.9195
mp-770053,LiCoPHO5,2.0186
mp-863863,LiCoPO4,3.2103
mp-25487,LiCoPO4F,0.8934000000000002
mp-942701,LiCoSO4F,2.9190000000000005
mp-773544,LiCoSbO4,1.2510999999999997
mp-764945,LiCoSiO4,0.3476000000000001
mp-761739,LiCoSnO4,0.7692999999999999
mp-770839,LiCr(CO3)2,3.0397
mp-1222585,LiCr(FeO2)4,1.3864999999999998
mp-25742,LiCr(GeO3)2,2.7518
mp-1191696,LiCr(MoO4)2,2.6408
mp-780193,LiCr(PO3)3,2.5296000000000003
mp-540200,LiCr(PO3)4,2.7786
mp-705315,LiCr(PO3)5,0.1909
mp-697692,LiCr(PO4)2,1.2457
mp-776761,LiCr(SO4)2,2.1597
mp-849249,LiCr(Si2O5)2,2.1385
mp-853182,LiCr(Si2O5)3,0.7595000000000001
mp-510529,LiCr(SiO3)2,3.0582
mp-1191127,LiCr(WO4)2,2.410200000000001
mp-770681,LiCr10O15,0.2035
mp-764964,LiCr2(CO3)4,0.667
mp-1211202,LiCr2(MoO4)3,0.633
mp-767135,LiCr2(PO4)2,0.9028999999999998
mp-1101532,LiCr2(PO4)3,0.1024999999999998
mp-767583,LiCr2(PO5)2,0.0807
mp-778530,LiCr2(PS4)3,0.07840000000000003
mp-770490,LiCr2(SO4)3,0.7267000000000001
mp-763359,LiCr2CoO6,0.4902000000000002
mp-769787,LiCr2O3,0.8477000000000006
mp-774032,LiCr2O4,0.4948999999999999
mp-1013922,LiCr2P2O9,0.6364999999999998
mp-585354,LiCr2P3O10,2.5486
mp-705400,LiCr2P3O13,1.1477
mp-778625,LiCr2P5O16,2.9931
mp-771630,LiCr3(FeO4)2,1.3003
mp-850368,LiCr3(P3O10)2,1.7223
mp-767547,LiCr3Ni(SO4)6,2.3309
mp-774235,LiCr3O4,0.045099999999999696
mp-566811,LiCr3O8,0.6577999999999999
mp-770652,LiCr3O9,1.351
mp-780498,LiCr3P3(HO6)2,1.9114
mp-1012789,LiCr3P3O13,0.0906
mp-775294,LiCr3P4O15,2.2298
mp-504356,LiCr4(PO4)3,2.628
mp-1211182,LiCr4InS8,0.09609999999999984
mp-1101527,LiCr4P7O24,1.9761
mp-504358,LiCr6P7O24,2.2810999999999995
mp-770129,LiCrAsCO7,0.9972
mp-769985,LiCrB2O5,2.8547
mp-779835,LiCrB3(HO3)3,1.4087
mp-769703,LiCrBO3,1.4489999999999998
mp-767637,LiCrCO3F2,2.7663
mp-766650,LiCrCO4,2.7558
mp-773160,LiCrCSO7,2.5005
mp-1211098,LiCrCdF6,3.7688
mp-762011,LiCrCoO4,0.5632000000000001
mp-763488,LiCrF4,3.0313
mp-774130,LiCrFeO4,0.16900000000000004
mp-1096635,LiCrIr2,0.17940000000000025
mp-772487,LiCrO2,3.0591000000000004
mp-780488,LiCrP2H5O9,3.0151000000000003
mp-779952,LiCrP2HO7,2.9568
mp-19103,LiCrP2O7,2.7339
mp-1176770,LiCrP2S7,1.2417000000000002
mp-850154,LiCrP3H8O13,2.5294
mp-1101523,LiCrP4O13,0.0037000000000000366
mp-850156,LiCrPH2O5,2.5440000000000005
mp-765883,LiCrPHO5,2.995
mp-25507,LiCrPO4,2.0878
mp-25501,LiCrPO4F,2.2771
mp-540292,LiCrPO5,0.17789999999999973
mp-4226,LiCrS2,0.6463000000000001
mp-765827,LiCrSi3O8,2.5459
mp-763610,LiCrSiO4,2.5476
mp-772723,LiCrSnO4,2.3777
mp-759472,LiCu(HO)4,1.4109
mp-25975,LiCu(PO3)2,2.2293000000000003
mp-12185,LiCu(PO3)3,0.6669
mp-26262,LiCu(PO3)4,0.6715
mp-1176814,LiCu2(C2O5)2,0.29250000000000004
mp-760165,LiCu2(PO3)5,0.10329999999999996
mp-1096568,LiCu2Au,0.5463999999999998
mp-1176775,LiCu2C2O7,0.06000000000000005
mp-849424,LiCu2P3(HO5)2,1.3990000000000005
mp-781859,LiCu2P3H8O13,1.1538000000000004
mp-26531,LiCu2P3O10,0.03180000000000005
mp-585339,LiCu2P5O16,0.037800000000000056
mp-1176768,LiCu2PO4,0.6647999999999996
mp-1096671,LiCu2Pd,0.18900000000000008
mp-1202845,LiCu2Si12(H3C)27,2.7035
mp-1176748,LiCu3(SiO3)2,1.5902000000000005
mp-761248,LiCu3P3O11,0.13889999999999958
mp-1176754,LiCu5(PO4)2,0.4954999999999998
mp-1096413,LiCuAg2,0.8047999999999997
mp-753471,LiCuBO3,0.03200000000000003
mp-757669,LiCuC2O5,1.2767999999999995
mp-752638,LiCuCO3,2.4586
mp-753098,LiCuF2,1.8448
mp-753257,LiCuF4,0.8278999999999999
mp-722280,LiCuH4Cl3O2,0.3012
mp-769201,LiCuHCO4,0.3752000000000001
mp-1176743,LiCuHSO5,0.5431999999999999
mp-5127,LiCuO,1.4376000000000002
mp-684120,LiCuP2O7,0.7101000000000001
mp-780764,LiCuP4O11,0.3498999999999999
mp-26477,LiCuPO4,0.15979999999999994
mp-25405,LiCuPO4F,0.10060000000000002
mp-853967,LiCuS,1.5648000000000004
mp-766486,LiCuS2,0.5744000000000002
mp-1195676,LiCuSO4F,0.2825000000000002
mp-1222546,LiCuSbO4,0.3962000000000003
mp-756392,LiCuSi2O5,1.9426
mp-6413,LiDy(PO3)4,5.9314
mp-1211153,LiDy(SO4)2,5.7207
mp-1192153,LiDy(WO4)2,3.7966
mp-29431,LiDy2Br5,0.12020000000000053
mp-28068,LiDy2Cl5,0.1485000000000003
mp-1211233,LiDy6B3O14,4.7715000000000005
mp-1211162,LiDyF2,0.07940000000000014
mp-976726,LiDyO2,4.5644
mp-15789,LiDyS2,1.9345
mp-15795,LiDySe2,1.5347999999999995
mp-1192210,LiDySn,0.041200000000000785
mp-555065,LiEr(PO3)4,5.9182
mp-1211171,LiEr(SO4)2,5.7531
mp-1192111,LiEr(WO4)2,3.8102
mp-555002,LiEr2S2O8F3,6.0868
mp-10970,LiErO2,4.1107999999999985
mp-15791,LiErS2,2.0066
mp-15797,LiErSe2,1.6151
mp-568863,LiEu2CBr3N2,0.7450999999999999
mp-1200887,LiEu2CI3N2,1.0272000000000006
mp-679929,LiEu3SiCl3O4,0.37849999999999984
mp-638276,LiEu4C3(IN2)3,0.4205999999999994
mp-1213345,LiEu6B3O14,0.0018000000000000238
mp-672252,LiEuPS4,0.5603999999999996
mp-768029,LiFe(CO3)2,2.1192
mp-763429,LiFe(CoO3)2,0.3398999999999999
mp-645305,LiFe(GeO3)2,2.7405
mp-566781,LiFe(MoO4)2,2.4998
mp-540112,LiFe(PO3)3,4.0017999999999985
mp-762628,LiFe(PO3)4,2.4755000000000003
mp-687200,LiFe(PO3)5,0.0036000000000000476
mp-772366,LiFe(SO4)2,2.0517
mp-1201692,LiFe(Se2O5)2,1.9101
mp-566507,LiFe(SeO3)2,2.6327
mp-861468,LiFe(Si2O5)2,3.34
mp-865154,LiFe(Si3O7)2,2.6175
mp-19061,LiFe(SiO3)2,2.7547
mp-19682,LiFe(WO4)2,2.4828
mp-1176763,LiFe2(CO3)3,1.4024
mp-763599,LiFe2(CO3)4,0.09719999999999997
mp-778496,LiFe2(ClO)2,1.6993999999999998
mp-1176742,LiFe2(PO3)5,3.9749
mp-767222,LiFe2(PO4)2,1.6011000000000002
mp-770180,LiFe2(SO4)3,1.3547999999999998
mp-850962,LiFe2(SiO4)2,0.005599999999999938
mp-773719,LiFe23O32,0.4962999999999997
mp-762511,LiFe2C2O7,1.495
mp-778826,LiFe2F5,3.1434
mp-557403,LiFe2F6,1.7058
mp-776692,LiFe2F7,3.0810000000000004
mp-776050,LiFe2F9,1.1007000000000002
mp-782683,LiFe2O2F3,1.5424
mp-777224,LiFe2O3F,1.5570999999999997
mp-777695,LiFe2OF3,2.9055
mp-1176737,LiFe2OF5,2.4006
mp-763773,LiFe2P2HO8,3.6074
mp-1013910,LiFe2P2O9,0.008000000000000007
mp-31800,LiFe2P3O10,3.1542000000000003
mp-762652,LiFe2P3O11,2.31
mp-762627,LiFe2P5O16,2.6435000000000004
mp-1222530,LiFe2Rh3O8,0.8407000000000004
mp-780866,LiFe2Si2O7,2.0098
mp-779990,LiFe3(OF3)2,1.9676
mp-31806,LiFe3(P3O10)2,2.4394
mp-780681,LiFe3(SiO4)2,0.6305999999999998
mp-849524,LiFe3O3F4,2.4469
mp-1176726,LiFe3O4,0.7470000000000003
mp-764579,LiFe3OF5,2.5003
mp-780853,LiFe3P3(HO6)2,3.285
mp-705089,LiFe3P3O11,3.3905
mp-705381,LiFe3P4O15,2.1315000000000004
mp-743761,LiFe3SiPO8,2.5643
mp-774381,LiFe4(BO3)4,1.7777999999999998
mp-704186,LiFe4(PO4)3,3.6404
mp-632692,LiFe4(PO4)4,0.7423000000000002
mp-777424,LiFe4OF7,2.5323
mp-697800,LiFe4P7O24,2.3368
mp-1176720,LiFe5(OF2)4,1.6774
mp-705376,LiFe5(P2O7)4,2.0067
mp-777158,LiFe5O3F5,1.6707
mp-766142,LiFe5O5F,0.9235000000000002
mp-31768,LiFe5O8,1.318
mp-762666,LiFe5P3O13,2.7297
mp-781706,LiFe6O7F5,1.8013
mp-777195,LiFe7(O3F5)2,1.4412000000000005
mp-778564,LiFe7(OF3)3,2.1882
mp-850498,LiFe8(BO3)8,1.7294999999999998
mp-18878,LiFeAs2O7,2.5882
mp-770902,LiFeAsCO7,0.04520000000000002
mp-542932,LiFeAsO4,2.0793000000000004
mp-774231,LiFeB2O5,2.7839
mp-783910,LiFeBO3,3.2382
mp-777222,LiFeBO4,0.06669999999999998
mp-1211043,LiFeBr4,0.9078
mp-767640,LiFeCO3F2,2.1772
mp-761994,LiFeCO4,1.9246
mp-770901,LiFeCSO7,1.8918
mp-1210931,LiFeCl4,1.2071
mp-763089,LiFeCo3O8,0.3771
mp-761710,LiFeCoO4,0.012599999999999945
mp-777522,LiFeF3,3.2829
mp-776264,LiFeF4,3.2364
mp-778712,LiFeF5,0.5079000000000002
mp-1222351,LiFeF6,1.1739000000000002
mp-780157,LiFeH12(SO7)2,2.3468
mp-781672,LiFeH8(SO6)2,2.3339
mp-943462,LiFeHSO5,3.9755
mp-566471,LiFeMoClO4,2.6688
mp-851027,LiFeO2,1.6166999999999998
mp-765652,LiFeO3,0.3214
mp-850136,LiFeOF2,2.4912
mp-782655,LiFeP(H6O5)2,3.8639
mp-850377,LiFeP2H5O9,3.5801
mp-781683,LiFeP2HO7,3.9745
mp-19294,LiFeP2O7,2.5994
mp-850955,LiFeP3(H7O8)2,3.9341
mp-781053,LiFeP3(HO5)2,3.6183
mp-853255,LiFeP3H8O13,3.6786
mp-1176697,LiFePCO7,0.008599999999999997
mp-780206,LiFePH2O5,3.3225
mp-771864,LiFePHO5,2.4248
mp-19017,LiFePO4,3.9224
mp-25515,LiFePO4F,2.1778000000000004
mp-1093570,LiFePt2,0.75
mp-1222389,LiFeSO4F,4.0546
mp-776869,LiFeSbO4,1.0421
mp-761459,LiFeSi3O8,3.3418
mp-762678,LiFeSiO4,2.6843
mp-771096,LiFeSnO4,1.6326999999999998
mp-1210860,LiFeWClO4,3.3110000000000004
mp-1222398,LiGa(GeSe3)2,1.3549999999999998
mp-565795,LiGa(MoO4)2,3.5664
mp-1211020,LiGa(PO3)4,5.0556
mp-1198930,LiGa(SeO3)2,4.2410999999999985
mp-6241,LiGa(SiO3)2,4.3095
mp-19695,LiGa(WO4)2,3.4506
mp-1096116,LiGa2Ag,0.028500000000000195
mp-1096393,LiGa2Au,0.014800000000000146
mp-1222855,LiGa3P2O11F3,0.032499999999999966
mp-33338,LiGa3Te5,1.041
mp-28146,LiGa5O8,2.5222999999999995
mp-545346,LiGaAs2O7,2.5087
mp-1222409,LiGaBH3O5,4.4989
mp-28327,LiGaBr3,2.9560000000000004
mp-28326,LiGaBr4,3.4374
mp-29344,LiGaCl3,3.6888
mp-28341,LiGaCl4,4.4866
mp-8702,LiGaGeO4,2.7169
mp-1095586,LiGaH4,4.6865
mp-29345,LiGaI3,2.2473
mp-567967,LiGaI4,2.5201
mp-1097641,LiGaIr2,0.028500000000000195
mp-1226095,LiGaO10,0.06820000000000004
mp-1210869,LiGaPO4F,4.2631999999999985
mp-1210856,LiGaPO5,0.08350000000000013
mp-9245,LiGaPdF6,0.934
mp-11390,LiGaSi,0.19090000000000007
mp-18147,LiGaSiO4,4.0502
mp-1212087,LiGd(C2O5)2,1.0923
mp-1210959,LiGd(MoO4)2,2.9612000000000003
mp-6248,LiGd(PO3)4,3.4712
mp-1211108,LiGd(SO4)2,2.5999
mp-1210920,LiGd(WO4)2,3.3386
mp-581285,LiGd6B3O14,2.914
mp-28122,LiGdCl4,2.136
mp-21332,LiGdO2,3.2804
mp-1222370,LiGdS2,1.5727999999999995
mp-15792,LiGdSe2,1.1762
mp-541272,LiGe2(PO4)3,3.385
mp-1020059,LiGe2N3,2.7630000000000003
mp-1096335,LiGe2Pt,0.13260000000000005
mp-1093630,LiGe2Rh,0.1391
mp-1222357,LiGe3SbTe5,0.8268000000000004
mp-8873,LiGeBO4,4.5264000000000015
mp-768164,LiGePCO7,3.7889999999999997
mp-1222349,LiGeRhO4,1.5524
mp-1222311,LiGeSbTe3,0.8464999999999998
mp-28060,LiGeTe2,0.4629000000000003
mp-23703,LiH,2.9737
mp-1210976,LiH(CO2)2,2.7503
mp-1196087,LiH12AuC4(SO3)4,2.0645
mp-1202349,LiH13(CN2)2,4.3252000000000015
mp-738609,LiH20C8BrO4,4.6456
mp-738610,LiH20C8ClO4,4.9222
mp-754153,LiH2BrO,4.3086
mp-1180707,LiH2BrO5,2.582
mp-1210974,LiH2CN5,4.1943
mp-644256,LiH2CO3,0.12650000000000006
mp-760502,LiH2ClO,5.3072
mp-1195620,LiH2ClO5,5.5406
mp-1180504,LiH2IO,3.674
mp-23702,LiH2N,3.1358
mp-859133,LiH2N3O,3.6515
mp-722902,LiH2NO3,2.7719
mp-699450,LiH2SNO3,5.017099999999999
mp-24446,LiH2SO4,5.1899
mp-696288,LiH3(SeO3)2,4.256399999999998
mp-556503,LiH3CO3,5.2442
mp-27281,LiH3O2,4.7410000000000005
mp-1211054,LiH4(NO2)3,3.1411
mp-1196875,LiH4CN3,4.2279
mp-1194832,LiH4SNO4,5.3589
mp-1203097,LiH4SNO5,5.7421000000000015
mp-24615,LiH4SeNO4,3.8634
mp-504426,LiH5S(NO2)2,5.4792
mp-23985,LiH6BrO7,3.123
mp-1199163,LiH6C3BrN2,4.3179
mp-23797,LiH6ClO7,5.2939
mp-1193954,LiH6IO7,2.329
mp-23906,LiH6NO6,3.272
mp-605006,LiH8C2S2NO5,5.7273
mp-1198761,LiH8C4O5F9,5.3002
mp-738714,LiHCO2,5.0243
mp-24199,LiHF2,8.0448
mp-23856,LiHO,4.0057
mp-632417,LiHO2,0.5869
mp-30959,LiHS,3.5474
mp-643458,LiHSO4,5.9636
mp-23843,LiHSeO3,4.3019
mp-1029331,LiHf2N3,0.6088
mp-1097465,LiHfHg2,0.059700000000000315
mp-1040044,LiHfMg30O31,0.5047000000000006
mp-754075,LiHfPCO7,4.8514
mp-1097526,LiHg2Au,1.7863000000000002
mp-1093670,LiHg2Rh,0.5114000000000001
mp-555366,LiHo(PO3)4,5.9286
mp-1210949,LiHo(SO4)2,5.7599
mp-1191729,LiHo(WO4)2,3.809
mp-561095,LiHo3Ge2(O4F)2,4.1635
mp-1211170,LiHo6B3O14,4.8061
mp-1211001,LiHoF2,0.07069999999999999
mp-12645,LiHoO2,4.0322000000000005
mp-15790,LiHoS2,1.9863000000000004
mp-15796,LiHoSe2,1.5729000000000002
mp-1192002,LiHoSn,0.04129999999999967
mp-29473,LiIO4,2.0725
mp-1193215,LiIO5,0.2247
mp-973966,LiIn(IO3)4,3.061300000000001
mp-619770,LiIn(MoO4)2,3.6246
mp-1222592,LiIn(MoSe)6,0.7491999999999996
mp-6240,LiIn(SiO3)2,0.6718999999999999
mp-1223004,LiIn(TeMo)6,0.5161000000000007
mp-1190195,LiIn(WO4)2,3.3852
mp-1096237,LiIn2Cu,0.015200000000000102
mp-1079491,LiIn2CuSe4,0.4106000000000001
mp-1222542,LiIn2CuTe4,0.5852999999999997
mp-1096189,LiInCu2,0.8533000000000004
mp-8892,LiInF4,4.0149
mp-16343,LiInGe,0.03589999999999982
mp-17854,LiInGeO4,2.2778
mp-541001,LiInI4,2.2465
mp-5488,LiInO2,1.8143
mp-8491,LiInP2O7,3.9665
mp-7205,LiInSiO4,3.0287
mp-279,LiIr,0.014499999999999956
mp-1210909,LiIrO2,1.3914999999999995
mp-1211610,LiLa(C2O5)2,0.9939
mp-1189974,LiLa(CN2)2,3.1565
mp-744260,LiLa(MoO4)2,3.7484
mp-560866,LiLa(PO3)4,5.2141
mp-1210919,LiLa(WO4)2,3.6975
mp-774931,LiLa14(Cu3O14)2,0.013199999999999434
mp-1078209,LiLa2FeO6,0.7263999999999999
mp-1096482,LiLa2Ge,0.09510000000000017
mp-24148,LiLa2HO3,1.9418999999999995
mp-1093690,LiLa2In,0.2581
mp-19377,LiLa2MoO6,1.6197999999999997
mp-12451,LiLa2OsO6,0.4143999999999997
mp-6644,LiLa2RuO6,0.3146999999999993
mp-557969,LiLa2S2O8F3,4.5891
mp-6674,LiLa2SbO6,3.8857000000000013
mp-767799,LiLa2Ti2CrO9,2.2594000000000003
mp-1093905,LiLa2Tl,0.1802999999999999
mp-1206458,LiLa2VO6,1.9291
mp-769464,LiLa3MnO7,2.2223999999999995
mp-766995,LiLa3Ti2O9,2.6852
mp-1222363,LiLa4AlO8,2.516
mp-560605,LiLa4AuO8,1.6583000000000006
mp-19206,LiLa4CoO8,0.15639999999999965
mp-21496,LiLa4CuO8,0.7702
mp-769842,LiLa4FeO8,0.6408000000000005
mp-770950,LiLa4MnO8,1.7081999999999988
mp-19445,LiLa4NiO8,1.5834
mp-1222517,LiLa5Si4N10O,2.510699999999999
mp-560293,LiLa5Ti8O24,1.9349
mp-771521,LiLa6Mn3O14,0.034399999999999764
mp-775959,LiLa7(CuO7)2,0.03699999999999992
mp-1222487,LiLa8Cu3O16,0.2049000000000003
mp-769499,LiLa8V8O32,1.1582
mp-1040140,LiLaMg30O32,4.5186
mp-861268,LiLaNb2O7,1.39
mp-775122,LiLaNb4O12,1.2726
mp-776091,LiLaNdSbO6,3.9172999999999987
mp-756544,LiLaO2,3.5436000000000005
mp-1147554,LiLaSO,3.1686
mp-767402,LiLaTi2O6,1.6976
mp-6521,LiLaTiO4,2.2637
mp-1185376,LiLaTl2,0.10449999999999983
mp-1190882,LiLu(WO4)2,3.7979
mp-1211015,LiLuF2,9.999999999976694e-05
mp-561430,LiLuF4,7.9011999999999984
mp-754605,LiLuO2,4.5008
mp-1190624,LiLuSn,0.05350000000000055
mp-1185385,LiLuTl2,0.08340000000000014
mp-773699,LiMg(Fe5O8)2,1.3687
mp-571132,LiMg10AlH24,3.5822
mp-1036537,LiMg14AlO16,4.664599999999999
mp-1035484,LiMg14BO15,2.0691999999999995
mp-1036220,LiMg14MnO16,0.7858999999999998
mp-1096231,LiMg2Cu,0.8941000000000003
mp-1210819,LiMg2H7Os,3.3761
mp-643276,LiMg2H7Ru,3.151
mp-1038204,LiMg30AlO32,4.7631000000000006
mp-1040125,LiMg30BO31,2.3306
mp-1040099,LiMg30BO32,4.2509
mp-1040014,LiMg30BiO32,3.4853
mp-1040064,LiMg30CO32,0.4935000000000001
mp-1037086,LiMg30CoO32,1.2153
mp-1040079,LiMg30CrO32,3.6443
mp-1037677,LiMg30FeO32,2.8141
mp-1040051,LiMg30GaO32,4.506
mp-1038038,LiMg30MnO32,1.4303
mp-1040012,LiMg30SbO32,2.841000000000001
mp-1040157,LiMg30SiO32,0.4070999999999998
mp-1095705,LiMg30TiO32,0.4220999999999995
mp-1040082,LiMg30WO32,3.3633999999999995
mp-1020109,LiMg3P3O11,5.3095
mp-1222638,LiMg4Al(MoO4)6,3.4577
mp-696057,LiMg4H13Os2,3.3137
mp-565332,LiMg4V3O12,3.3004999999999995
mp-695000,LiMg6Sc(SiO3)8,3.2111
mp-685266,LiMg7N5,0.07810000000000006
mp-1222672,LiMgAl(MoO4)3,3.5989999999999998
mp-677680,LiMgAl3(SO4)6,5.714
mp-532676,LiMgAl3(SeO4)6,2.9523
mp-1193222,LiMgAlF6,7.5838
mp-1193498,LiMgAlH6,3.3651
mp-8870,LiMgAsO4,3.4544
mp-866665,LiMgB3(H9N)2,6.5113
mp-1222326,LiMgCoF6,2.1561
mp-694995,LiMgCr3(SO4)6,2.4919
mp-769552,LiMgCr3Se2(SO6)4,2.4957000000000003
mp-1222589,LiMgH14Cl3O7,5.0676
mp-23736,LiMgH3,4.0494
